Name,MSRP,Gas Mileage,Engine
2019 Cadillac XTS Specs: 4-Door Sedan Premium Luxury FWD,"$57,295.00",19 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2019 Cadillac XTS Specs: 4-Door Sedan Platinum FWD,"$66,195.00",19 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2019 Cadillac XTS Specs: 4-Door Sedan Luxury FWD,"$50,895.00",19 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2019 Cadillac XTS Specs: 4-Door Sedan Livery Package FWD,"$46,795.00",19 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2019 Cadillac XTS Specs: 4-Door Sedan Limousine FWD,"$49,630.00",15 mpg City/21 mpg Hwy,"Gas V6, 3.6L"
2019 Cadillac XTS Specs: 4-Door Sedan Funeral Coach FWD,"$49,250.00",15 mpg City/21 mpg Hwy,"Gas V6, 3.6L"
2019 Cadillac XTS Specs: 4-Door Sedan Armored FWD,"$50,595.00",,"Gas V6, 3.6L"
2019 Cadillac XTS Specs: 4-Door Sedan FWD,"$46,895.00",19 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2019 Cadillac XTS Specs: 4-Door Sedan Premium Luxury AWD,"$59,495.00",17 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2019 Cadillac XTS Specs: 4-Door Sedan Platinum V-Sport AWD,"$72,995.00",16 mpg City/23 mpg Hwy,"Turbocharged Gas V6, 3.6L"
2019 Cadillac XTS Specs: 4-Door Sedan Platinum AWD,"$68,395.00",17 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2018 Cadillac XTS Specs: 4-Door Sedan Luxury AWD,"$52,395.00",17 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2018 Cadillac XTS Specs: 4-Door Sedan Stretch Livery FWD,"$47,805.00",19 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2018 Cadillac XTS Specs: 4-Door Sedan Premium Luxury FWD,"$56,795.00",19 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2018 Cadillac XTS Specs: 4-Door Sedan Platinum FWD,"$65,695.00",19 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2018 Cadillac XTS Specs: 4-Door Sedan Luxury FWD,"$50,395.00",19 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2018 Cadillac XTS Specs: 4-Door Sedan Livery Package FWD,"$46,295.00",19 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2018 Cadillac XTS Specs: 4-Door Sedan Limousine FWD,"$49,130.00",15 mpg City/21 mpg Hwy,"Gas V6, 3.6L"
2018 Cadillac XTS Specs: 4-Door Sedan Funeral Coach FWD,"$48,750.00",15 mpg City/21 mpg Hwy,"Gas V6, 3.6L"
2018 Cadillac XTS Specs: 4-Door Sedan Armored FWD,"$50,095.00",,"Gas V6, 3.6L"
2018 Cadillac XTS Specs: 4-Door Sedan FWD,"$46,395.00",19 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2018 Cadillac XTS Specs: 4-Door Sedan Premium Luxury AWD,"$58,995.00",17 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2018 Cadillac XTS Specs: 4-Door Sedan Platinum V-Sport AWD,"$72,495.00",16 mpg City/23 mpg Hwy,"Turbocharged Gas V6, 3.6L"
2018 Cadillac XTS Specs: 4-Door Sedan Platinum AWD,"$67,895.00",17 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2016 Cadillac XTS Specs: 4-Door Sedan Luxury Collection AWD,"$51,250.00",17 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2016 Cadillac XTS Specs: 4-Door Sedan Stretch Livery FWD,"$47,805.00",18 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2016 Cadillac XTS Specs: 4-Door Sedan Premium Collection FWD,"$55,705.00",18 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2016 Cadillac XTS Specs: 4-Door Sedan Platinum FWD,"$64,550.00",18 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2016 Cadillac XTS Specs: 4-Door Sedan Luxury Collection FWD,"$49,250.00",18 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2016 Cadillac XTS Specs: 4-Door Sedan Livery Package FWD,"$46,295.00",18 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2016 Cadillac XTS Specs: 4-Door Sedan Limousine FWD,"$49,130.00",,"Gas V6, 3.6L"
2016 Cadillac XTS Specs: 4-Door Sedan Funeral Coach FWD,"$48,750.00",,"Gas V6, 3.6L"
2016 Cadillac XTS Specs: 4-Door Sedan Armored FWD,"$50,095.00",,"Gas V6, 3.6L"
2016 Cadillac XTS Specs: 4-Door Sedan FWD,"$45,295.00",18 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2016 Cadillac XTS Specs: 4-Door Sedan Premium V-sport AWD,"$63,770.00",16 mpg City/23 mpg Hwy,"Turbocharged Gas V6, 3.6L"
2016 Cadillac XTS Specs: 4-Door Sedan Premium Collection AWD,"$57,935.00",17 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2016 Cadillac XTS Specs: 4-Door Sedan Platinum V-sport AWD,"$72,320.00",16 mpg City/23 mpg Hwy,"Turbocharged Gas V6, 3.6L"
2016 Cadillac XTS Specs: 4-Door Sedan Platinum AWD,"$66,780.00",17 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2015 Cadillac XTS Specs: 4-Door Sedan Luxury AWD,"$51,000.00",17 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2015 Cadillac XTS Specs: 4-Door Sedan Stretch Livery FWD,"$47,370.00",18 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2015 Cadillac XTS Specs: 4-Door Sedan Premium FWD,"$54,670.00",18 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2015 Cadillac XTS Specs: 4-Door Sedan Platinum FWD,"$62,015.00",18 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2015 Cadillac XTS Specs: 4-Door Sedan Luxury FWD,"$49,000.00",18 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2015 Cadillac XTS Specs: 4-Door Sedan Livery Package FWD,"$45,860.00",18 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2015 Cadillac XTS Specs: 4-Door Sedan Limousine FWD,"$48,695.00",14 mpg City/21 mpg Hwy,"Gas V6, 3.6L"
2015 Cadillac XTS Specs: 4-Door Sedan Funeral Coach FWD,"$48,315.00",14 mpg City/21 mpg Hwy,"Gas V6, 3.6L"
2015 Cadillac XTS Specs: 4-Door Sedan Armored FWD,"$49,660.00",,"Gas V6, 3.6L"
2015 Cadillac XTS Specs: 4-Door Sedan FWD,"$44,660.00",18 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2015 Cadillac XTS Specs: 4-Door Sedan Premium AWD,"$56,900.00",17 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2015 Cadillac XTS Specs: 4-Door Sedan Platinum AWD,"$64,245.00",17 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2014 Cadillac XTS Specs: 4-Door Sedan Luxury AWD,"$51,315.00",17 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2014 Cadillac XTS Specs: 4-Door Sedan Stretch Livery FWD,"$47,310.00",18 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2014 Cadillac XTS Specs: 4-Door Sedan Premium FWD,"$54,455.00",18 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2014 Cadillac XTS Specs: 4-Door Sedan Platinum FWD,"$61,750.00",18 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2014 Cadillac XTS Specs: 4-Door Sedan Luxury FWD,"$49,510.00",18 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2014 Cadillac XTS Specs: 4-Door Sedan Livery Package FWD,"$45,800.00",18 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2014 Cadillac XTS Specs: 4-Door Sedan Limousine FWD,"$48,635.00",15 mpg City/21 mpg Hwy,"Gas V6, 3.6L"
2014 Cadillac XTS Specs: 4-Door Sedan Funeral Coach FWD,"$48,255.00",15 mpg City/21 mpg Hwy,"Gas V6, 3.6L"
2014 Cadillac XTS Specs: 4-Door Sedan Armored FWD,"$49,600.00",,"Gas V6, 3.6L"
2014 Cadillac XTS Specs: 4-Door Sedan FWD,"$44,600.00",18 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2014 Cadillac XTS Specs: 4-Door Sedan Vsport Premium AWD,"$62,095.00",16 mpg City/24 mpg Hwy,"Turbocharged Gas V6, 3.6L"
2014 Cadillac XTS Specs: 4-Door Sedan Vsport Platinum AWD,"$69,095.00",16 mpg City/24 mpg Hwy,"Turbocharged Gas V6, 3.6L"
2013 Cadillac XTS Specs: 4-Door Sedan Luxury AWD,"$50,915.00",17 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2013 Cadillac XTS Specs: 4-Door Sedan Stretch Livery FWD,"$47,285.00",17 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2013 Cadillac XTS Specs: 4-Door Sedan Premium FWD,"$53,585.00",17 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2013 Cadillac XTS Specs: 4-Door Sedan Platinum FWD,"$58,160.00",17 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2013 Cadillac XTS Specs: 4-Door Sedan Luxury FWD,"$48,690.00",17 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2013 Cadillac XTS Specs: 4-Door Sedan Livery Package FWD,"$45,650.00",17 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2013 Cadillac XTS Specs: 4-Door Sedan Limousine FWD,"$48,610.00",15 mpg City/21 mpg Hwy,"Gas V6, 3.6L"
2013 Cadillac XTS Specs: 4-Door Sedan Funeral Coach FWD,"$48,230.00",15 mpg City/21 mpg Hwy,"Gas V6, 3.6L"
2013 Cadillac XTS Specs: 4-Door Sedan Armored FWD,"$49,575.00",17 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2013 Cadillac XTS Specs: 4-Door Sedan FWD,"$44,075.00",17 mpg City/28 mpg Hwy,"Gas V6, 3.6L"
2013 Cadillac XTS Specs: 4-Door Sedan Premium AWD,"$55,810.00",17 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2013 Cadillac XTS Specs: 4-Door Sedan Platinum AWD,"$60,385.00",17 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2019 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo AWD,"$48,995.00",21 mpg City/29 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2019 Cadillac CTS Specs: 4-Door Sedan 3.6L Twin Turbo V-Sport RWD,"$61,695.00",16 mpg City/24 mpg Hwy,"Turbocharged Gas V6, 3.6L"
2019 Cadillac CTS Specs: 4-Door Sedan 3.6L Twin Turbo V-Sport Premium Luxury RWD,"$71,795.00",16 mpg City/24 mpg Hwy,"Turbocharged Gas V6, 3.6L"
2019 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo RWD,"$46,995.00",22 mpg City/30 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2019 Cadillac CTS Specs: 4-Door Sedan 3.6L Premium Luxury RWD,"$60,195.00",19 mpg City/29 mpg Hwy,"Gas/Ethanol V6, 3.6L"
2019 Cadillac CTS Specs: 4-Door Sedan 3.6L Premium Luxury AWD,"$62,195.00",18 mpg City/26 mpg Hwy,"Gas/Ethanol V6, 3.6L"
2019 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo Luxury RWD,"$52,695.00",22 mpg City/30 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2019 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo Luxury AWD,"$54,695.00",21 mpg City/29 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2018 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo AWD,"$48,495.00",21 mpg City/29 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2018 Cadillac CTS Specs: 4-Door Sedan 3.6L Twin Turbo V-Sport RWD,"$61,195.00",16 mpg City/24 mpg Hwy,"Turbocharged Gas V6, 3.6L"
2018 Cadillac CTS Specs: 4-Door Sedan 3.6L Twin Turbo V-Sport Premium Luxury RWD,"$71,295.00",16 mpg City/24 mpg Hwy,"Turbocharged Gas V6, 3.6L"
2018 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo RWD,"$46,495.00",22 mpg City/30 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2018 Cadillac CTS Specs: 4-Door Sedan 3.6L Premium Luxury RWD,"$59,695.00",20 mpg City/30 mpg Hwy,"Gas/Ethanol V6, 3.6L"
2018 Cadillac CTS Specs: 4-Door Sedan 3.6L Premium Luxury AWD,"$61,695.00",19 mpg City/27 mpg Hwy,"Gas/Ethanol V6, 3.6L"
2018 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo Luxury RWD,"$52,195.00",22 mpg City/30 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2018 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo Luxury AWD,"$54,195.00",21 mpg City/29 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2016 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo AWD,"$47,560.00",21 mpg City/29 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2016 Cadillac CTS Specs: 4-Door Sedan 3.6L Twin Turbo V-Sport RWD,"$59,955.00",16 mpg City/24 mpg Hwy,"Turbocharged Gas V6, 3.6L"
2016 Cadillac CTS Specs: 4-Door Sedan 3.6L Twin Turbo V-Sport Premium RWD,"$69,955.00",16 mpg City/24 mpg Hwy,"Turbocharged Gas V6, 3.6L"
2016 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo RWD,"$45,560.00",21 mpg City/31 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2016 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo Premium Collection RWD,"$60,685.00",21 mpg City/31 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2016 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo Premium Collection AWD,"$62,685.00",21 mpg City/29 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2016 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo Performance Collection RWD,"$56,285.00",21 mpg City/31 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2016 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo Performance Collection AWD,"$58,285.00",21 mpg City/29 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2016 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo Luxury Collection RWD,"$51,285.00",21 mpg City/31 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2016 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo Luxury Collection AWD,"$53,285.00",21 mpg City/29 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2015 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo AWD,"$47,345.00",19 mpg City/28 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2015 Cadillac CTS Specs: 4-Door Sedan 3.6L Twin Turbo Vsport RWD,"$59,340.00",16 mpg City/24 mpg Hwy,"Turbocharged Gas V6, 3.6L"
2015 Cadillac CTS Specs: 4-Door Sedan 3.6L Twin Turbo Vsport Premium RWD,"$69,340.00",16 mpg City/24 mpg Hwy,"Turbocharged Gas V6, 3.6L"
2015 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo RWD,"$45,345.00",20 mpg City/30 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2015 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo Premium RWD,"$60,070.00",20 mpg City/30 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2015 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo Premium AWD,"$62,070.00",19 mpg City/28 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2015 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo Performance RWD,"$55,670.00",20 mpg City/30 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2015 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo Performance AWD,"$57,670.00",19 mpg City/28 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2015 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo Luxury RWD,"$51,270.00",20 mpg City/30 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2015 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo Luxury AWD,"$53,270.00",19 mpg City/28 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2014 Cadillac CTS Specs: 2-Door Coupe AWD,"$41,495.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2014 Cadillac CTS Specs: 5-Door Wagon 3.6L Premium RWD,"$49,795.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2014 Cadillac CTS Specs: 5-Door Wagon 3.6L Performance RWD,"$44,195.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2014 Cadillac CTS Specs: 5-Door Wagon 3.6L Premium AWD,"$51,695.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2014 Cadillac CTS Specs: 5-Door Wagon 3.6L Performance AWD,"$46,095.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2014 Cadillac CTS Specs: 5-Door Wagon 3.0L Luxury RWD,"$42,195.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.0L"
2014 Cadillac CTS Specs: 5-Door Wagon 3.0L Luxury AWD,"$44,095.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.0L"
2014 Cadillac CTS Specs: 4-Door Sedan 3.6L Twin Turbo Vsport RWD,"$59,070.00",16 mpg City/24 mpg Hwy,"Turbocharged Gas V6, 3.6L"
2014 Cadillac CTS Specs: 4-Door Sedan 3.6L Twin Turbo Vsport Premium RWD,"$69,070.00",16 mpg City/24 mpg Hwy,"Turbocharged Gas V6, 3.6L"
2014 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo RWD,"$45,100.00",20 mpg City/30 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2014 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo Premium RWD,"$61,800.00",20 mpg City/30 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2014 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo Premium AWD,"$63,800.00",19 mpg City/28 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2014 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo Performance RWD,"$57,400.00",20 mpg City/30 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2014 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo Performance AWD,"$59,400.00",19 mpg City/28 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2014 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo Luxury RWD,"$51,000.00",20 mpg City/30 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2014 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo Luxury AWD,"$53,000.00",19 mpg City/28 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2014 Cadillac CTS Specs: 4-Door Sedan 2.0L Turbo AWD,"$47,100.00",19 mpg City/28 mpg Hwy,"Turbocharged Gas I4, 2.0L"
2014 Cadillac CTS Specs: 2-Door Coupe Premium RWD,"$47,995.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.6L"
2014 Cadillac CTS Specs: 2-Door Coupe Performance RWD,"$43,795.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.6L"
2014 Cadillac CTS Specs: 2-Door Coupe RWD,"$39,495.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.6L"
2014 Cadillac CTS Specs: 2-Door Coupe Premium AWD,"$49,995.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2014 Cadillac CTS Specs: 2-Door Coupe Performance AWD,"$45,795.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2013 Cadillac CTS Specs: 2-Door Coupe AWD,"$40,805.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.6L"
2013 Cadillac CTS Specs: 5-Door Wagon 3.6L Premium RWD,"$49,750.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2013 Cadillac CTS Specs: 5-Door Wagon 3.6L Performance RWD,"$44,190.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2013 Cadillac CTS Specs: 5-Door Wagon 3.6L Premium AWD,"$51,650.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2013 Cadillac CTS Specs: 5-Door Wagon 3.6L Performance AWD,"$46,090.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2013 Cadillac CTS Specs: 5-Door Wagon 3.0L Luxury RWD,"$42,150.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.0L"
2013 Cadillac CTS Specs: 5-Door Wagon 3.0L RWD,"$39,205.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.0L"
2013 Cadillac CTS Specs: 5-Door Wagon 3.0L Luxury AWD,"$44,050.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.0L"
2013 Cadillac CTS Specs: 5-Door Wagon 3.0L AWD,"$41,105.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.0L"
2013 Cadillac CTS Specs: 4-Door Sedan 3.6L Premium RWD,"$48,290.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.6L"
2013 Cadillac CTS Specs: 4-Door Sedan 3.6L Performance RWD,"$43,340.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.6L"
2013 Cadillac CTS Specs: 4-Door Sedan 3.6L Premium AWD,"$50,190.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.6L"
2013 Cadillac CTS Specs: 4-Door Sedan 3.6L Performance AWD,"$45,240.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.6L"
2013 Cadillac CTS Specs: 4-Door Sedan 3.0L Luxury RWD,"$39,095.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.0L"
2013 Cadillac CTS Specs: 4-Door Sedan 3.0L Luxury AWD,"$40,920.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.0L"
2013 Cadillac CTS Specs: 2-Door Coupe Premium RWD,"$48,150.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.6L"
2013 Cadillac CTS Specs: 2-Door Coupe Performance RWD,"$43,950.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.6L"
2013 Cadillac CTS Specs: 2-Door Coupe RWD,"$38,905.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.6L"
2013 Cadillac CTS Specs: 2-Door Coupe Premium AWD,"$50,050.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.6L"
2013 Cadillac CTS Specs: 2-Door Coupe Performance AWD,"$45,850.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.6L"
2012 Cadillac CTS Specs: 2-Door Coupe AWD,"$40,615.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.6L"
2012 Cadillac CTS Specs: 5-Door Wagon 3.6L Premium RWD,"$49,750.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2012 Cadillac CTS Specs: 5-Door Wagon 3.6L Performance RWD,"$44,190.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2012 Cadillac CTS Specs: 5-Door Wagon 3.6L Premium AWD,"$51,650.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2012 Cadillac CTS Specs: 5-Door Wagon 3.6L Performance AWD,"$46,090.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2012 Cadillac CTS Specs: 5-Door Wagon 3.0L Luxury RWD,"$42,150.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.0L"
2012 Cadillac CTS Specs: 5-Door Wagon 3.0L RWD,"$39,015.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.0L"
2012 Cadillac CTS Specs: 5-Door Wagon 3.0L Luxury AWD,"$44,050.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.0L"
2012 Cadillac CTS Specs: 5-Door Wagon 3.0L AWD,"$40,915.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.0L"
2012 Cadillac CTS Specs: 4-Door Sedan 3.6L Premium RWD,"$48,290.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.6L"
2012 Cadillac CTS Specs: 4-Door Sedan 3.6L Performance RWD,"$42,290.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.6L"
2012 Cadillac CTS Specs: 4-Door Sedan 3.6L Premium AWD,"$50,190.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2012 Cadillac CTS Specs: 4-Door Sedan 3.6L Performance AWD,"$44,190.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.6L"
2012 Cadillac CTS Specs: 4-Door Sedan 3.0L Luxury RWD,"$39,050.00",16 mpg City/26 mpg Hwy,"Gas V6, 3.0L"
2012 Cadillac CTS Specs: 4-Door Sedan 3.0L RWD,"$35,915.00",16 mpg City/26 mpg Hwy,"Gas V6, 3.0L"
2012 Cadillac CTS Specs: 4-Door Sedan 3.0L Luxury AWD,"$42,250.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.0L"
2012 Cadillac CTS Specs: 4-Door Sedan 3.0L AWD,"$39,115.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.0L"
2012 Cadillac CTS Specs: 2-Door Coupe Premium RWD,"$48,150.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.6L"
2012 Cadillac CTS Specs: 2-Door Coupe Performance RWD,"$43,950.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.6L"
2012 Cadillac CTS Specs: 2-Door Coupe RWD,"$38,715.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.6L"
2012 Cadillac CTS Specs: 2-Door Coupe Premium AWD,"$50,050.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.6L"
2012 Cadillac CTS Specs: 2-Door Coupe Performance AWD,"$45,850.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.6L"
2011 Cadillac CTS Specs: 2-Door Coupe AWD,"$40,265.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.6L"
2011 Cadillac CTS Specs: 5-Door Wagon 3.6L Premium RWD,"$49,265.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.6L"
2011 Cadillac CTS Specs: 5-Door Wagon 3.6L Performance RWD,"$43,565.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.6L"
2011 Cadillac CTS Specs: 5-Door Wagon 3.6L Premium AWD,"$51,165.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.6L"
2011 Cadillac CTS Specs: 5-Door Wagon 3.6L Performance AWD,"$45,465.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.6L"
2011 Cadillac CTS Specs: 5-Door Wagon 3.0L Performance RWD,"$41,765.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.0L"
2011 Cadillac CTS Specs: 5-Door Wagon 3.0L Luxury RWD,"$41,520.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.0L"
2011 Cadillac CTS Specs: 5-Door Wagon 3.0L RWD,"$38,465.00",18 mpg City/27 mpg Hwy,"Gas V6, 3.0L"
2011 Cadillac CTS Specs: 5-Door Wagon 3.0L Performance AWD,"$43,665.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.0L"
2011 Cadillac CTS Specs: 5-Door Wagon 3.0L Luxury AWD,"$43,420.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.0L"
2011 Cadillac CTS Specs: 5-Door Wagon 3.0L AWD,"$40,365.00",18 mpg City/26 mpg Hwy,"Gas V6, 3.0L"
